trial_number,receive_time,node,ts,px,py,yaw,temp
5,1778096693.082386,1,50341,-0.922741,1.871021,0.124057,45.6
5,1778096693.2156694,1,50472,-0.931573,1.888088,0.124636,45.6
5,1778096693.3038042,1,50563,-0.937601,1.899989,0.124952,45.6
5,1778096693.3938534,1,50653,-0.943391,1.911217,0.125228,45.6
5,1778096693.483404,1,50743,-0.949603,1.923111,0.125692,45.6
5,1778096693.585422,1,50841,-0.956479,1.936418,0.126174,45.6
5,1778096693.6976573,1,50941,-0.963627,1.9505,0.126556,45.6
5,1778096693.783682,1,51041,-0.970554,1.963922,0.127132,45.6
5,1778096693.8821511,1,51141,-0.977568,1.977384,0.127312,45.6
5,1778096693.9826627,1,51241,-0.984473,1.990979,0.12763,45.6
5,1778096694.1144965,1,51341,-0.991085,2.003942,0.127863,44.6
5,1778096694.203602,1,51463,-1.000266,2.021662,0.12805,45.6
5,1778096694.2972088,1,51553,-1.006599,2.034028,0.128251,45.6
5,1778096694.3838735,1,51644,-1.012941,2.046429,0.128452,45.6
5,1778096694.4850383,1,51741,-1.019773,2.059506,0.128734,45.6
5,1778096694.588019,1,51841,-1.027007,2.073286,0.12894,45.6
5,1778096694.6820228,1,51941,-1.034077,2.087177,0.129101,45.6
5,1778096694.7824275,1,52041,-1.040728,2.100418,0.129433,45.6
5,1778096694.8848486,1,52141,-1.048365,2.114946,0.129649,45.6
5,1778096695.018405,1,52241,-1.05522,2.128164,0.129919,45.6
5,1778096695.106602,1,52365,-1.064419,2.146468,0.130241,45.6
5,1778096695.1954448,1,52454,-1.070928,2.159127,0.130556,45.6
5,1778096695.2840734,1,52544,-1.077507,2.171794,0.130863,45.6
5,1778096695.3827746,1,52641,-1.084411,2.185246,0.131102,45.6
5,1778096695.4834774,1,52741,-1.091646,2.199461,0.131279,45.6
5,1778096695.5829895,1,52841,-1.098941,2.213692,0.131461,45.6
5,1778096695.6860762,1,52941,-1.106196,2.227986,0.131666,45.6
5,1778096695.792786,1,53041,-1.113485,2.24231,0.131782,45.6
5,1778096695.8822987,1,53141,-1.1208,2.256639,0.132026,45.6
5,1778096696.0047808,1,53265,-1.129844,2.274691,0.132235,45.6
5,1778096696.0955093,1,53354,-1.136477,2.287637,0.132523,45.6
5,1778096696.1842368,1,53444,-1.143167,2.30059,0.13279,45.6
5,1778096696.2826817,1,53541,-1.149824,2.313634,0.13298,45.6
5,1778096696.384518,1,53641,-1.157571,2.328924,0.133126,45.6
5,1778096696.4816425,1,53741,-1.164669,2.342732,0.133396,45.6
5,1778096696.5819142,1,53841,-1.172547,2.358026,0.133598,45.6
5,1778096696.682782,1,53941,-1.179987,2.372694,0.133934,45.6
5,1778096696.7818043,1,54041,-1.187542,2.387384,0.134114,45.6
5,1778096696.9059794,1,54165,-1.197098,2.405791,0.13424,45.6
5,1778096696.9973552,1,54255,-1.203951,2.41911,0.134462,45.6
5,1778096697.0914998,1,54345,-1.210788,2.432488,0.134763,45.6
5,1778096697.1819193,1,54441,-1.218055,2.446637,0.135075,45.6
5,1778096697.282925,1,54541,-1.225739,2.461582,0.135345,45.6
5,1778096697.383037,1,54641,-1.233405,2.476584,0.135515,45.6
5,1778096697.4829984,1,54741,-1.24106,2.491624,0.13588,45.6
5,1778096697.5865679,1,54841,-1.248792,2.506684,0.13611,45.6
5,1778096697.6857107,1,54941,-1.256559,2.521788,0.136335,45.6
5,1778096697.8059118,1,55065,-1.266208,2.540792,0.136555,45.6
5,1778096697.895644,1,55155,-1.27281,2.55374,0.136908,45.6
5,1778096697.9879284,1,55245,-1.280199,2.568277,0.137162,45.6
5,1778096698.0814762,1,55341,-1.287643,2.582852,0.137506,45.6
5,1778096698.1840646,1,55441,-1.29546,2.598269,0.137866,45.6
5,1778096698.2816942,1,55541,-1.303335,2.613714,0.13817,45.6
5,1778096698.3816926,1,55641,-1.31126,2.629189,0.138268,45.6
5,1778096698.4836452,1,55741,-1.319109,2.644779,0.138466,45.6
5,1778096698.5838237,1,55841,-1.326988,2.660397,0.138672,45.6
5,1778096698.7098322,1,55966,-1.337012,2.679886,0.138951,45.6
5,1778096698.7959654,1,56056,-1.34421,2.69398,0.139247,45.6
5,1778096698.8882306,1,56146,-1.351374,2.708121,0.139531,44.6
5,1778096698.987294,1,56241,-1.359041,2.723027,0.139836,45.6
5,1778096699.0818315,1,56341,-1.367166,2.73876,0.140073,45.6
5,1778096699.1816869,1,56441,-1.375281,2.754578,0.140287,45.6
5,1778096699.2870572,1,56541,-1.383,2.76965,0.140554,45.6
5,1778096699.388063,1,56641,-1.391613,2.786322,0.140787,45.6
5,1778096699.4824443,1,56741,-1.399476,2.801399,0.141148,45.6
5,1778096699.6059902,1,56866,-1.410205,2.822098,0.141366,45.6
5,1778096699.696056,1,56956,-1.417638,2.836481,0.141579,45.6
5,1778096699.7895522,1,57047,-1.425174,2.850846,0.141886,44.6
5,1778096699.8825314,1,57141,-1.433114,2.866074,0.142016,45.6
5,1778096699.9824004,1,57241,-1.441463,2.882173,0.142193,45.6
5,1778096700.0818431,1,57341,-1.449816,2.898336,0.14236,45.6
5,1778096700.183036,1,57441,-1.458222,2.914505,0.142386,45.6
5,1778096700.281528,1,57541,-1.466774,2.930665,0.142495,45.6
5,1778096700.382894,1,57641,-1.475252,2.94691,0.142625,45.6
5,1778096700.507001,1,57766,-1.485894,2.96727,0.142875,45.6
5,1778096700.6039724,1,57856,-1.493195,2.981109,0.143131,45.6
5,1778096700.6864054,1,57946,-1.501338,2.996633,0.143345,45.6
5,1778096700.7817166,1,58041,-1.509488,3.012194,0.143549,44.6
5,1778096700.884964,1,58141,-1.518165,3.028553,0.143769,45.6
5,1778096700.9814942,1,58241,-1.526407,3.044142,0.144091,45.6
5,1778096701.0815814,1,58341,-1.53546,3.061451,0.144291,45.6
5,1778096701.1813657,1,58441,-1.54371,3.077116,0.144548,45.6
5,1778096701.281514,1,58541,-1.552481,3.093603,0.14476,45.6
5,1778096701.4093406,1,58667,-1.5638,3.115172,0.145016,45.6
5,1778096701.5015707,1,58757,-1.571794,3.130058,0.145256,45.6
5,1778096701.589279,1,58847,-1.579729,3.14502,0.145457,45.6
5,1778096701.683782,1,58941,-1.588072,3.160903,0.145722,45.6
5,1778096701.7854366,1,59041,-1.597015,3.177558,0.145922,45.6
5,1778096701.8859613,1,59141,-1.606033,3.194243,0.146079,45.6
5,1778096701.9867513,1,59241,-1.614962,3.211051,0.146445,44.6
5,1778096702.0816627,1,59341,-1.62394,3.227871,0.14674,45.6
5,1778096702.1820574,1,59441,-1.633009,3.24467,0.1472,45.6
5,1778096702.3083446,1,59568,-1.643816,3.264972,0.147513,45.6
5,1778096702.4048789,1,59657,-1.651972,3.280195,0.147846,45.6
5,1778096702.488531,1,59747,-1.660567,3.296329,0.148248,45.6
5,1778096702.581406,1,59841,-1.669234,3.312479,0.148783,45.6
5,1778096702.6816766,1,59941,-1.677792,3.328753,0.14913,45.6
5,1778096702.7831068,1,60041,-1.686861,3.345896,0.1495,45.6
5,1778096702.881387,1,60141,-1.69653,3.36391,0.149755,45.6
5,1778096702.9889445,1,60241,-1.70569,3.381195,0.149994,45.6
5,1778096703.0813975,1,60341,-1.714949,3.398471,0.150454,45.6
5,1778096703.208511,1,60468,-1.726623,3.420171,0.150791,45.6
5,1778096703.3018298,1,60558,-1.735042,3.43584,0.151093,45.6
5,1778096703.387966,1,60648,-1.743452,3.451546,0.151417,45.6
5,1778096703.4814675,1,60741,-1.752361,3.468158,0.151749,45.6
5,1778096703.5817764,1,60841,-1.761826,3.485674,0.152071,45.6
5,1778096703.6816545,1,60941,-1.77125,3.503264,0.152362,45.6
5,1778096703.7819772,1,61041,-1.780812,3.520869,0.152738,45.6
5,1778096703.8816664,1,61141,-1.789931,3.537657,0.153106,45.6
5,1778096703.9826996,1,61241,-1.799493,3.555337,0.153403,45.6
5,1778096704.1110487,1,61368,-1.811949,3.578421,0.153903,45.6
5,1778096704.2058275,1,61459,-1.821143,3.595285,0.15421,45.6
5,1778096704.288318,1,61548,-1.829325,3.610429,0.154553,45.6
5,1778096704.3854694,1,61641,-1.838429,3.627463,0.154909,45.6
5,1778096704.4828672,1,61741,-1.848186,3.645363,0.155278,45.6
5,1778096704.5813982,1,61841,-1.857834,3.663403,0.155583,45.6
5,1778096704.6813793,1,61941,-1.867474,3.681526,0.1559,45.6
5,1778096704.7826922,1,62041,-1.877262,3.699625,0.156247,45.6
5,1778096704.8819923,1,62141,-1.887043,3.717782,0.156526,45.6
5,1778096705.0084639,1,62269,-1.899685,3.741491,0.156866,45.6
5,1778096705.105878,1,62359,-1.908504,3.757874,0.157311,45.6
5,1778096705.1907985,1,62449,-1.917315,3.77433,0.157851,45.6
5,1778096705.281452,1,62541,-1.925975,3.79094,0.158249,45.6
5,1778096705.3857327,1,62641,-1.935235,3.808444,0.158692,45.6
5,1778096705.487601,1,62741,-1.945169,3.826806,0.159125,45.6
5,1778096705.5817358,1,62841,-1.955606,3.846154,0.159382,45.6
5,1778096705.6848016,1,62941,-1.964956,3.863739,0.159664,45.6
5,1778096705.7855356,1,63041,-1.975344,3.883201,0.159895,45.6
5,1778096705.9098713,1,63170,-1.988321,3.90729,0.160209,45.6
5,1778096706.0044026,1,63259,-1.997216,3.924055,0.16069,45.6
5,1778096706.0910618,1,63351,-2.006018,3.940919,0.161174,45.6
5,1778096706.1815057,1,63441,-2.015014,3.957725,0.161484,45.6
5,1778096706.2837834,1,63541,-2.02506,3.976376,0.161804,44.6
5,1778096706.3845406,1,63641,-2.034878,3.995201,0.162228,45.6
5,1778096706.4823499,1,63741,-2.044777,4.014061,0.162934,45.6
5,1778096706.581762,1,63841,-2.054881,4.032893,0.163472,45.6
5,1778096706.68625,1,63941,-2.064943,4.051816,0.164204,45.6
5,1778096706.808963,1,64069,-2.077885,4.076607,0.164899,45.6
5,1778096706.8999205,1,64159,-2.086498,4.092779,0.16542,45.6
5,1778096706.989849,1,64249,-2.095704,4.109917,0.166058,45.6
5,1778096707.0824847,1,64341,-2.105328,4.12816,0.166679,45.6
5,1778096707.1857276,1,64441,-2.114954,4.146517,0.167178,45.6
5,1778096707.2877448,1,64541,-2.125636,4.166823,0.167581,44.6
5,1778096707.381334,1,64641,-2.135854,4.186202,0.16798,45.6
5,1778096707.4822605,1,64741,-2.146027,4.205686,0.168162,45.6
5,1778096707.5816662,1,64841,-2.156176,4.225201,0.168352,45.6
5,1778096707.7170124,1,64970,-2.169463,4.25059,0.168635,44.6
5,1778096707.8008096,1,65060,-2.178639,4.268229,0.16884,45.6
5,1778096707.8904707,1,65150,-2.187808,4.285909,0.169151,45.6
5,1778096707.9819396,1,65241,-2.197011,4.303599,0.169548,45.6
5,1778096708.0819468,1,65341,-2.207239,4.323318,0.169889,45.6
5,1778096708.1829238,1,65441,-2.21747,4.343092,0.170117,45.6
5,1778096708.2812736,1,65541,-2.227768,4.362918,0.170503,45.6
5,1778096708.3819814,1,65641,-2.237577,4.38181,0.170807,45.6
5,1778096708.48137,1,65741,-2.248399,4.402771,0.171018,45.6
5,1778096708.6127453,1,65871,-2.2619,4.42875,0.171432,45.6
5,1778096708.7039294,1,65960,-2.271272,4.446782,0.171842,45.6
5,1778096708.7911825,1,66050,-2.280627,4.464884,0.172159,45.6
5,1778096708.8865964,1,66141,-2.290023,4.483016,0.172409,45.6
5,1778096708.9813406,1,66241,-2.300489,4.503209,0.172706,45.6
5,1778096709.0818396,1,66341,-2.310934,4.523483,0.172863,45.6
5,1778096709.1827848,1,66441,-2.321413,4.543791,0.173069,45.6
5,1778096709.2816355,1,66541,-2.331946,4.564128,0.173221,45.6
5,1778096709.381843,1,66641,-2.342473,4.584516,0.173426,45.6
5,1778096709.512841,1,66771,-2.356218,4.611078,0.17356,45.6
5,1778096709.6007257,1,66861,-2.365227,4.62847,0.173957,45.6
5,1778096709.6911259,1,66951,-2.375309,4.647969,0.174301,45.6
5,1778096709.782287,1,67041,-2.384894,4.666484,0.174597,45.6
5,1778096709.8824782,1,67141,-2.395064,4.68605,0.175054,45.6
5,1778096709.982633,1,67241,-2.406344,4.707739,0.175445,45.6
5,1778096710.082807,1,67341,-2.416572,4.727441,0.175782,45.6
5,1778096710.195087,1,67441,-2.427378,4.748232,0.176206,45.6
5,1778096710.2820337,1,67541,-2.438765,4.770113,0.176658,45.6
5,1778096710.411306,1,67671,-2.452906,4.797322,0.176867,44.6
5,1778096710.504847,1,67762,-2.462768,4.816185,0.177203,45.6
5,1778096710.5910938,1,67851,-2.472674,4.835081,0.177709,45.6
5,1778096710.6832726,1,67941,-2.482496,4.854081,0.177926,45.6
5,1778096710.7886727,1,68041,-2.493417,4.875232,0.178165,45.6
5,1778096710.881313,1,68141,-2.504529,4.89633,0.178624,45.6
5,1778096710.9837384,1,68241,-2.515678,4.9175,0.178855,45.6
5,1778096711.0838897,1,68341,-2.526762,4.93876,0.179103,45.6
5,1778096711.1815042,1,68441,-2.537894,4.960027,0.179348,45.6
5,1778096711.3158343,1,68571,-2.552389,4.987752,0.179479,45.6
5,1778096711.4019554,1,68662,-2.561862,5.005945,0.179892,45.6
5,1778096711.4913206,1,68752,-2.572549,5.026265,0.180288,45.6
5,1778096711.5819895,1,68842,-2.582125,5.044463,0.180673,45.6
5,1778096711.6818278,1,68941,-2.593372,5.065936,0.180868,45.6
5,1778096711.7815256,1,69041,-2.605194,5.08853,0.181249,45.6
5,1778096711.8813686,1,69141,-2.616455,5.110118,0.181526,45.6
5,1778096711.9827907,1,69241,-2.627778,5.131754,0.181574,45.6
5,1778096712.087988,1,69341,-2.639197,5.153363,0.181829,45.6
5,1778096712.2116919,1,69472,-2.654041,5.181523,0.182091,45.6
5,1778096712.305865,1,69562,-2.664278,5.201091,0.182293,45.6
5,1778096712.3933141,1,69653,-2.674524,5.220707,0.182588,45.6
5,1778096712.4837348,1,69742,-2.684778,5.24037,0.182922,45.6
5,1778096712.5830805,1,69841,-2.696185,5.262267,0.183104,45.6
5,1778096712.6836507,1,69941,-2.707634,5.284173,0.183347,45.6
5,1778096712.7838452,1,70041,-2.719134,5.306087,0.183632,45.6
5,1778096712.881604,1,70141,-2.730087,5.326939,0.183812,45.6
5,1778096712.9811132,1,70241,-2.742204,5.350006,0.18402,45.6
5,1778096713.1146486,1,70372,-2.757315,5.378554,0.184343,45.6
5,1778096713.202229,1,70462,-2.767761,5.398345,0.184577,45.6
5,1778096713.2958906,1,70552,-2.778163,5.418181,0.184753,45.6
5,1778096713.3826368,1,70643,-2.788587,5.438039,0.18518,45.6
5,1778096713.4810133,1,70741,-2.800231,5.460152,0.185436,45.6
5,1778096713.581558,1,70841,-2.811918,5.482305,0.185543,45.6
5,1778096713.687059,1,70941,-2.823648,5.504471,0.185768,44.6
5,1778096713.7809,1,71041,-2.835342,5.526729,0.185969,45.6
5,1778096713.881827,1,71141,-2.847086,5.549012,0.186153,45.6
5,1778096714.0125158,1,71241,-2.858301,5.570204,0.186442,44.6
5,1778096714.1026676,1,71363,-2.872402,5.597061,0.186842,45.6
5,1778096714.1937656,1,71453,-2.88361,5.618321,0.187149,45.6
5,1778096714.2878292,1,71544,-2.894876,5.639579,0.187427,45.6
5,1778096714.3810382,1,71641,-2.905518,5.659782,0.187932,45.6
5,1778096714.4818656,1,71741,-2.91792,5.683402,0.188116,45.6
5,1778096714.5857995,1,71841,-2.929159,5.704786,0.188392,45.6
5,1778096714.6810555,1,71941,-2.94167,5.728416,0.188885,45.6
5,1778096714.78282,1,72041,-2.953679,5.750954,0.189151,45.6
5,1778096714.9167368,1,72141,-2.965079,5.772406,0.189506,44.6
5,1778096715.0052814,1,72264,-2.980527,5.801919,0.189828,45.6
5,1778096715.0938065,1,72354,-2.991205,5.822422,0.190232,45.6
5,1778096715.185846,1,72443,-3.002036,5.842869,0.190404,45.6
5,1778096715.2898247,1,72541,-3.013569,5.864435,0.19072,45.6
5,1778096715.3842068,1,72641,-3.025532,5.887267,0.190987,45.6
5,1778096715.4810452,1,72741,-3.037566,5.910079,0.191253,45.6
5,1778096715.584775,1,72841,-3.049865,5.932746,0.191785,45.6
5,1778096715.681415,1,72941,-3.062071,5.955545,0.192284,45.6
5,1778096715.7880197,1,73041,-3.073371,5.97745,0.192605,45.6
5,1778096715.9035919,1,73164,-3.089092,6.007296,0.192966,45.6
5,1778096715.993303,1,73254,-3.100265,6.027803,0.193278,45.6
5,1778096716.0842056,1,73344,-3.111303,6.048479,0.193591,45.6
5,1778096716.188431,1,73441,-3.122814,6.070455,0.193984,45.6
5,1778096716.2827804,1,73541,-3.134545,6.092376,0.194463,45.6
5,1778096716.3837821,1,73641,-3.147057,6.115388,0.194649,45.6
5,1778096716.483723,1,73741,-3.159985,6.139747,0.194765,45.6
5,1778096716.580975,1,73841,-3.172251,6.163037,0.194991,45.6
5,1778096716.6826727,1,73941,-3.184708,6.186264,0.195201,45.6
5,1778096716.8071363,1,74065,-3.200307,6.215373,0.195341,45.6
5,1778096716.8942554,1,74155,-3.211459,6.236443,0.195735,45.6
5,1778096716.9847648,1,74245,-3.222715,6.257521,0.196059,45.6
5,1778096717.081467,1,74341,-3.234674,6.279781,0.196305,45.6
5,1778096717.1813302,1,74441,-3.247191,6.303326,0.196671,45.6
5,1778096717.2813146,1,74541,-3.259686,6.326943,0.196958,45.6
5,1778096717.3854275,1,74641,-3.272251,6.350576,0.197269,45.6
5,1778096717.4893875,1,74741,-3.284984,6.374159,0.197722,45.6
5,1778096717.5815196,1,74841,-3.297053,6.396654,0.198286,45.6
5,1778096717.704326,1,74965,-3.313528,6.427574,0.198573,45.6
5,1778096717.7949562,1,75055,-3.325063,6.448939,0.199048,45.6
5,1778096717.887944,1,75145,-3.3365,6.47045,0.199423,45.6
5,1778096717.9830217,1,75241,-3.348557,6.493241,0.199763,45.6
5,1778096718.0822625,1,75341,-3.361388,6.517221,0.199898,45.6
5,1778096718.181306,1,75441,-3.374322,6.541159,0.200123,45.6
5,1778096718.2816262,1,75541,-3.387263,6.565128,0.200244,45.6
5,1778096718.3821814,1,75641,-3.400145,6.589166,0.20039,45.6
5,1778096718.4820106,1,75741,-3.413054,6.613179,0.200559,45.6
5,1778096718.6048324,1,75865,-3.428555,6.642029,0.200901,45.6
5,1778096718.6955552,1,75956,-3.440244,6.663632,0.201135,45.6
5,1778096718.7848585,1,76046,-3.452574,6.686483,0.201647,45.6
5,1778096718.8822775,1,76141,-3.464846,6.709409,0.20225,45.6
5,1778096718.9828396,1,76241,-3.477714,6.733587,0.20281,45.6
5,1778096719.0849578,1,76341,-3.490086,6.75651,0.20332,45.6
5,1778096719.1827803,1,76441,-3.503748,6.781893,0.203745,45.6
5,1778096719.2818987,1,76541,-3.516037,6.804959,0.204132,45.6
5,1778096719.3817077,1,76641,-3.529083,6.829247,0.204582,45.6
5,1778096719.5050895,1,76766,-3.546123,6.860877,0.205145,45.6
5,1778096719.5966494,1,76856,-3.55794,6.882847,0.20568,45.6
5,1778096719.6857553,1,76946,-3.569905,6.904797,0.206278,45.6
5,1778096719.7845128,1,77041,-3.582573,6.928,0.206864,45.6
5,1778096719.8817084,1,77141,-3.595767,6.952588,0.207494,45.6
5,1778096719.9818249,1,77241,-3.609079,6.977129,0.207994,45.6
5,1778096720.084741,1,77341,-3.622469,7.001661,0.208405,45.6
5,1778096720.1816707,1,77441,-3.63581,7.026299,0.208887,45.6
5,1778096720.2806797,1,77541,-3.649213,7.050919,0.209169,45.6
5,1778096720.406793,1,77666,-3.665408,7.080384,0.209504,45.6
5,1778096720.4976013,1,77756,-3.677495,7.102521,0.209881,45.6
5,1778096720.586434,1,77847,-3.690207,7.125956,0.21014,45.6
5,1778096720.6854799,1,77941,-3.702992,7.149354,0.21041,44.6
5,1778096720.7829015,1,78041,-3.715852,7.172758,0.210869,45.6
5,1778096720.8808534,1,78141,-3.730047,7.198698,0.211134,45.6
5,1778096720.9858453,1,78241,-3.743627,7.223408,0.211336,45.6
5,1778096721.0807934,1,78341,-3.757275,7.248104,0.211561,45.6
5,1778096721.1813395,1,78441,-3.770879,7.272868,0.21182,45.6
5,1778096721.3130417,1,78567,-3.787966,7.30382,0.212485,45.6
5,1778096721.3995585,1,78657,-3.800371,7.326084,0.212897,46.6
5,1778096721.4863834,1,78747,-3.812742,7.34841,0.213263,45.6
5,1778096721.5811105,1,78841,-3.825806,7.372004,0.213525,45.6
5,1778096721.6816943,1,78941,-3.839602,7.39684,0.213954,45.6
5,1778096721.7819457,1,79041,-3.853467,7.421692,0.214317,45.6
5,1778096721.8807352,1,79141,-3.86731,7.446609,0.21449,45.6
5,1778096721.9866145,1,79241,-3.880472,7.470314,0.214724,45.6
5,1778096722.0808012,1,79341,-3.895092,7.49649,0.215056,45.6
5,1778096722.206363,1,79467,-3.912448,7.52775,0.215397,45.6
5,1778096722.2968912,1,79557,-3.924951,7.550258,0.215671,45.6
5,1778096722.3918486,1,79647,-3.937475,7.572783,0.21599,45.6
5,1778096722.4813185,1,79741,-3.950702,7.596588,0.216238,45.6
5,1778096722.585388,1,79841,-3.964664,7.621656,0.216446,45.6
5,1778096722.6848886,1,79941,-3.978665,7.646743,0.216818,45.6
5,1778096722.7809963,1,80041,-3.992666,7.67185,0.217,45.6
5,1778096722.8817768,1,80141,-4.006614,7.697026,0.217171,45.6
5,1778096722.9818757,1,80241,-4.020586,7.722228,0.217465,45.6
5,1778096723.107811,1,80368,-4.03737,7.752448,0.217799,44.6
5,1778096723.1993852,1,80458,-4.050655,7.776369,0.218151,45.6
5,1778096723.2872274,1,80548,-4.063264,7.799046,0.218595,45.6
5,1778096723.380796,1,80641,-4.076605,7.823017,0.219009,45.6
5,1778096723.481906,1,80741,-4.090611,7.848313,0.219369,45.6
5,1778096723.5887809,1,80841,-4.104688,7.873604,0.21971,45.6
5,1778096723.6807554,1,80941,-4.118854,7.898863,0.220133,45.6
5,1778096723.7880526,1,81041,-4.132168,7.922994,0.220342,45.6
5,1778096723.884919,1,81141,-4.146933,7.949645,0.220746,45.6
5,1778096724.0150616,1,81268,-4.164689,7.981311,0.220876,45.6
5,1778096724.1088166,1,81358,-4.177417,8.004194,0.221145,45.6
5,1778096724.1890297,1,81448,-4.190712,8.028493,0.221559,45.6
5,1778096724.2828972,1,81541,-4.203445,8.051449,0.221827,45.6
5,1778096724.3819296,1,81641,-4.217853,8.076828,0.222069,45.6
5,1778096724.4856431,1,81741,-4.232144,8.102391,0.222387,45.6
5,1778096724.589872,1,81841,-4.246386,8.128082,0.222785,45.6
5,1778096724.6943693,1,81941,-4.260723,8.153802,0.223239,45.6
5,1778096724.782299,1,82041,-4.275141,8.179535,0.223743,45.6
5,1778096724.912478,1,82168,-4.29381,8.213143,0.224164,45.6
5,1778096724.9992645,1,82259,-4.305865,8.235275,0.224649,45.6
5,1778096725.0895188,1,82349,-4.319548,8.259934,0.225015,45.6
5,1778096725.1807153,1,82441,-4.332015,8.281906,0.225454,45.6
5,1778096725.2818604,1,82541,-4.34651,8.307913,0.225854,45.6
5,1778096725.3820436,1,82641,-4.361483,8.335485,0.226068,45.6
5,1778096725.4828944,1,82741,-4.376022,8.36165,0.2263,45.6
5,1778096725.5840063,1,82841,-4.390786,8.387715,0.226557,45.6
5,1778096725.6811924,1,82941,-4.405338,8.414024,0.226752,45.6
5,1778096725.8088472,1,83069,-4.424144,8.448465,0.226977,45.6
5,1778096725.8984337,1,83159,-4.437415,8.472215,0.227438,45.6
5,1778096725.9903839,1,83249,-4.450786,8.495962,0.22773,45.6
5,1778096726.090799,1,83341,-4.464038,8.519849,0.228026,45.6
